Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit,Harga Rata-Rata,Harga Beli/Jual,Nilai
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,07/04/2026,Purchase Invoice,JL5526040286,"",5.0,6.0,UNIT,7915915.915916,8063063.063063,47495495.495496
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,13/04/2026,Sales Invoice,JL.2026.7530,ILHAM SEKWAN HARGA ASLI 9.600.000 DAN 10.200.000,-1.0,5.0,UNIT,7915915.915916,9144144.144144,39579579.579579994
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,30/05/2026,Sales Invoice,JL.2026.13290,FATHUR DOMPU,-1.0,4.0,UNIT,7915915.915916,9189189.189189,31663663.663664
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,14/06/2026,Sales Invoice,JL.2026.13686,LANANG BRIDA,-3.0,1.0,UNIT,7915915.915916,8693693.693694,7915915.915916
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,31/12/2025,Saldo Awal,"","","",30.0,UNIT,4742213.642214,5045045.045045,142266409.26642
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,17/01/2026,Sales Invoice,JL.2026.1111,"",-1.0,29.0,UNIT,4742213.642214,4954954.954955,137524195.624206
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,19/01/2026,Sales Invoice,JL.2026.1319,"",-2.0,27.0,UNIT,4742213.642214,5000000.0,128039768.339778
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,24/01/2026,Sales Invoice,JL.2026.1718,"",-1.0,26.0,UNIT,4742213.642214,5045045.045045,123297554.697564
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,26/01/2026,Sales Invoice,JL.2026.1884,"",-1.0,25.0,UNIT,4742213.642214,5090090.09009,118555341.05535
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,27/01/2026,Sales Invoice,JL.2026.1926,"",-3.0,22.0,UNIT,4742213.642214,5225225.225225,104328700.128708
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,27/01/2026,Sales Invoice,JL.2026.1931,"",-1.0,21.0,UNIT,4742213.642214,5225225.225225,99586486.486494
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,27/01/2026,Sales Invoice,JL.2026.1951,085238904064,-1.0,20.0,UNIT,4742213.642214,5315315.315315,94844272.84428
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,01/03/2026,Sales Invoice,JL.2026.5337,"",-3.0,17.0,UNIT,4742213.642214,4819819.81982,80617631.917638
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,01/03/2026,Sales Invoice,JL.2026.5347,"",-1.0,16.0,UNIT,4742213.642214,5000000.0,75875418.275424
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,01/03/2026,Sales Invoice,JL.2026.5359,"",-1.0,15.0,UNIT,4742213.642214,4954954.954955,71133204.63321
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,09/04/2026,Sales Invoice,JL.2026.7761,"",-2.0,13.0,UNIT,4742213.642214,6261261.261261,61648777.348782
"",* ACER ASPIRE LITE AL1 14 Ci3 1215 8GB 512GB WIN 11 RS,31/12/2025,Saldo Awal,"","","",1.0,PCS,5286286.286286,5630630.630631,5286286.286286
"",* ACER ASPIRE LITE AL14 51M Ci5 1235U 8GB 512GB SSD WIN 11 #,31/12/2025,Saldo Awal,"","","",0.0,UNIT,7319819.81982,7229729.72973,0.0
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,31/12/2025,Saldo Awal,"","","",0.0,UNIT,7286036.036036,7387387.387387,0.0
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 8GB 512GB SSD WIN 11 #,31/12/2025,Saldo Awal,"","","",0.0,UNIT,7450450.45045,7927927.927928,0.0
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,31/12/2025,Saldo Awal,"","","",19.0,UNIT,4141512.280915,4234234.234234,78688733.337385
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,05/01/2026,Sales Invoice,JL.2025.28431,"",-1.0,18.0,UNIT,4141512.280915,4324324.324324,74547221.05647
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,01/02/2026,Sales Invoice,JL.2026.2839,"",-1.0,17.0,UNIT,4141512.280915,4504504.504505,70405708.775555
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,01/02/2026,Sales Invoice,JL.2026.2899,BELUM SPJ ,-1.0,16.0,UNIT,4141512.280915,4504504.504505,66264196.49464
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,05/02/2026,Sales Invoice,JL.2026.2866,"",-1.0,15.0,UNIT,4141512.280915,4459459.459459,62122684.213725
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,27/02/2026,Purchase Invoice,JL5526020982,MASUK,15.0,30.0,UNIT,4311747.131449,4481981.981982,129352413.94347
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,01/03/2026,Sales Invoice,JL.2026.5345,"",-1.0,29.0,UNIT,4311747.131449,4459459.459459,125040666.812021
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,01/03/2026,Sales Invoice,JL.2026.5353,"ANAS

085 333 345 155",-1.0,28.0,UNIT,4311747.131449,4504504.504505,120728919.680572
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,04/03/2026,Sales Invoice,JL.2026.5354,"SAADIAH

085 205 089 221",-1.0,27.0,UNIT,4311747.131449,4504504.504505,116417172.549123
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,05/03/2026,Sales Invoice,JL.2026.5230,"adinda 

082 341 464 926",-1.0,26.0,UNIT,4311747.131449,4594594.594595,112105425.417674
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,06/03/2026,Sales Invoice,JL.2026.5308,"WIDIA

085 337 511 531",-1.0,25.0,UNIT,4311747.131449,4594594.594595,107793678.286225
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,01/05/2026,Sales Invoice,JL.2026.10612,"eka

082 340 528 523",-1.0,24.0,UNIT,4311747.131449,4504504.504505,103481931.154776
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,26/05/2026,Sales Invoice,JL.2026.13289,"",-1.0,23.0,UNIT,4311747.131449,4459459.459459,99170184.023327
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,01/06/2026,Sales Invoice,JL.2026.13269,"ANIE

085 338 569 225",-1.0,22.0,UNIT,4311747.131449,4414414.414414,94858436.891878
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,31/12/2025,Saldo Awal,"","","",19.0,UNIT,4353635.932583,4549549.54955,82719082.719077
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,05/01/2026,Sales Invoice,JL.2025.28384,"",-2.0,17.0,UNIT,4353635.932583,4549549.54955,74011810.853911
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,02/02/2026,Purchase Invoice,JL5526020056,BAYAR 5 3 26,6.0,23.0,UNIT,4439996.47661,4684684.684685,102119918.96203001
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,04/03/2026,Purchase Invoice,JL.2603.00875,"MASUK

BAYAR ",10.0,33.0,UNIT,4525064.429371,4720720.720721,149327126.169243
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,18/05/2026,Sales Invoice,JL.2026.11289,082127022637,-1.0,32.0,UNIT,4525064.429371,6171171.171171,144802061.739872
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,21/05/2026,Sales Invoice,JL.2026.11574,085238199758,-1.0,31.0,UNIT,4525064.429371,6126126.126126,140276997.310501
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,27/05/2026,Sales Invoice,JL.2026.13282,"SUPARMAN

085 236 327 050",-1.0,30.0,UNIT,4525064.429371,6171171.171171,135751932.88113
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,28/05/2026,Sales Invoice,JL.2026.13275,"SUHARNI

082 340 515 738",-1.0,29.0,UNIT,4525064.429371,6171171.171171,131226868.45175901
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,30/05/2026,Sales Invoice,JL.2026.13271,"MARIA 

082237295264",-1.0,28.0,UNIT,4525064.429371,6171171.171171,126701804.02238801
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,30/05/2026,Sales Invoice,JL.2026.13283,"DAHYA

082 340 197 542",-1.0,27.0,UNIT,4525064.429371,6171171.171171,122176739.59301701
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,30/05/2026,Sales Invoice,JL.2026.13284,"rila

081 713 879 495",-1.0,26.0,UNIT,4525064.429371,6171171.171171,117651675.16364601
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,15/06/2026,Sales Invoice,JL.2026.13782,"SD NEGERI KOWO

NILAI SIPLAH : 9.000.000

SIPLAH TGL : 15/6/2026",-1.0,25.0,UNIT,4525064.429371,5945945.945946,113126610.73427501
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,18/06/2026,Sales Invoice,JL.2026.14094,"",-1.0,24.0,UNIT,4525064.429371,6081081.081081,108601546.30490401
"",* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11,29/06/2026,Purchase Invoice,JL.2606.06535,MASUK,2.0,26.0,UNIT,4650995.024201,6162162.162162,120925870.629226
"",* ACER ASPIRE LITE AL14 N4500 8GB 512GB SSD WIN 11,21/05/2026,Purchase Invoice,ACJ01/01/FP/2605/BA00013,"masuk 

bayar ",6.0,6.0,UNIT,5675675.675676,5675675.675676,34054054.054056
"",* ACER ASPIRE LITE AL14 N4500 8GB 512GB SSD WIN 11,25/06/2026,Sales Invoice,JL.2026.14684,"",-1.0,5.0,UNIT,5675675.675676,5945945.945946,28378378.37838
"",* ACER ASPIRE LITE AL14 N4500 8GB 512GB SSD WIN 11,30/06/2026,Sales Invoice,JL.2026.15005,"",-1.0,4.0,UNIT,5675675.675676,5900900.900901,22702702.702704
"",* ACER ASPIRE LITE AL14 N4500 8GB 512GB SSD WIN 11,30/06/2026,Sales Invoice,JL.2026.15010,"",-1.0,3.0,UNIT,5675675.675676,5945945.945946,17027027.027028
"",* ACER ASPIRE LITE AL14-31P INTEL CEL N100 8GB 256GB SSD WIN 11 #,31/12/2025,Saldo Awal,"","","",0.0,UNIT,4057057.057057,4279279.279279,0.0
"",* ACER ASPIRE LITE AL14-32P-3S16 INTEL CORE 3 N355 16GB DDR5 512GB SSD WIN 11,31/12/2025,Saldo Awal,"","","",0.0,UNIT,5536036.036036,6171171.171171,0.0
"",* ACER ASPIRE LITE AL14-32P-3S16 INTEL CORE 3 N355 16GB DDR5 512GB SSD WIN 11,19/01/2026,Purchase Invoice,JL.2601.04805,MASUK,1.0,1.0,UNIT,5756756.756757,5756756.756757,5756756.756757
"",* ACER ASPIRE LITE AL14-32P-3S16 INTEL CORE 3 N355 16GB DDR5 512GB SSD WIN 11,19/01/2026,Purchase Invoice,JL.2601.04805,MASUK,1.0,2.0,UNIT,5756756.756757,5756756.756757,11513513.513514
"",* ACER ASPIRE LITE AL14-32P-3S16 INTEL CORE 3 N355 16GB DDR5 512GB SSD WIN 11,27/01/2026,Sales Invoice,JL.2026.1961,"SIPLAH HARGA 10.000.000
CB UDAH 
PAJAK SUDAH

BELUM SIPLAH ",-1.0,1.0,UNIT,5756756.756757,6306306.306306,5756756.756757
"",* ACER ASPIRE LITE AL14-32P-3S16 INTEL CORE 3 N355 16GB DDR5 512GB SSD WIN 11,04/02/2026,Purchase Invoice,JL.2602.01008,BAYAR 9 3 26,3.0,4.0,UNIT,5966216.216216,6036036.036036,23864864.864864
"",* ACER ASPIRE LITE AL14-32P-3S16 INTEL CORE 3 N355 16GB DDR5 512GB SSD WIN 11,01/03/2026,Sales Invoice,JL.2026.5229,"",-1.0,3.0,UNIT,5966216.216216,6245915.009702,17898648.648648
"",* ACER ASPIRE LITE AL14-32P-3S16 INTEL CORE 3 N355 16GB DDR5 512GB SSD WIN 11,06/03/2026,Sales Invoice,JL.2026.5309,"",-1.0,2.0,UNIT,5966216.216216,6576576.576577,11932432.432432
"","* ACER ASPIRELITE AL14 - 32 Ci3 N355 8GB 512GB SSD 14"" WIN 11",31/12/2025,Saldo Awal,"","","",5.0,UNIT,5215524.735261,5405405.405405,26077623.676305
"",* ACER EXTENSA 15 EX215-31  INTEL N4020 4GB SSD 256GB,31/12/2025,Saldo Awal,"","","",0.0,UNIT,4477272.727273,4681818.181818,0.0
"",* ACER GO ASPIRE 14 AG14-31P-34GM Ci3-N305 8GB 512GB SSD WIN 11 #,31/12/2025,Saldo Awal,"","","",0.0,UNIT,5157657.657658,5270270.27027,0.0
"","* ACER LITE AL14 51M 14"" Ci3 1215U 16GB 256GB SSD WIN 11",31/12/2025,Saldo Awal,"","","",0.0,UNIT,5576576.576577,6492979.279279,0.0
"","* ACER LITE AL14 51M 14"" Ci3 1215U 8GB 256GB SSD WIN 11 #",31/12/2025,Saldo Awal,"","","",0.0,UNIT,5193693.693694,5495495.495495,0.0
"",* ACER LITE AL14-51M i5-1235U 16GB 512GB SSD WIN 11 SILVER #,31/12/2025,Saldo Awal,"","","",0.0,UNIT,8600000.0,8900000.0,0.0
"",* ACER MATE 14 AM1 INTEL CORE i5 - 1235U 16GB DDR4 512GB SSD WIN 11 + OHS,31/12/2025,Saldo Awal,"","","",0.0,UNIT,6936936.936937,6936936.936937,0.0
"",* ACER NITRO 5 AN515-57-52BQ CI5-11400H 8GB 512GB SSD RTX 3050 4GB W11 NW,31/12/2025,Saldo Awal,"","","",0.0,UNIT,12087387.387387,12567567.567568,0.0
"",* ACER NITRO V15 ANV15 - 51 Ci7-13620H 2X8GB DDR5  512SSD RTX 2050 4GB GDDR6 WIN 11 #,31/12/2025,Saldo Awal,"","","",0.0,UNIT,12117117.117117,12477477.477477,0.0
"",* ACER NITRO V15 ANV15 51 542G Ci5 - 13420H 8GB 512GB SSD RTX 2050 4GB WIN 11,31/12/2025,Saldo Awal,"","","",0.0,UNIT,9270270.27027,10360360.36036,0.0
"",* ACER PREDATOR NITRO 5 AN515 - 58 Ci5-12500H 8 512 SSD RTX 3050 WIN 11 #,31/12/2025,Saldo Awal,"","","",0.0,UNIT,10585585.585586,11081081.081081,0.0
"",* ACER SPIN 3 ACTIVE SP313 Ci5-1135G7 8GB 512GB SSD INTEL IRIS XE WIN 11,31/12/2025,Saldo Awal,"","","",0.0,UNIT,10180180.18018,10180180.18018,0.0
"",* ACER SPIN 3 i3 - N305 8GB SSD 512GB WIN 11 #,31/12/2025,Saldo Awal,"","","",0.0,UNIT,7364873.873874,8108108.108108,0.0
"",* ACER SWIFT 14 SF14-71T Ci7-13700H 16GB 1TB SSD IRIS XE GRAPHICHS 96 EU WIN 11 #,31/12/2025,Saldo Awal,"","","",0.0,UNIT,15126126.126126,15720720.720721,0.0
"",* ACER SWIFT 3 INFINITY 4 CI5 1135G7 16GB 512GB SSD IRIS XE WIN 10,31/12/2025,Saldo Awal,"","","",0.0,UNIT,11286363.636364,11818181.818182,0.0
"",* ACER SWIFT 3 INFINITY 4 CI7-1165G7 16GB,31/12/2025,Saldo Awal,"","","",0.0,UNIT,12990909.090909,13818181.818182,0.0
"",* ACER SWIFT 3 SF314-42-R27X AMD RYZEN 5 4500U 8GB 512GB SSD WIN10,31/12/2025,Saldo Awal,"","","",0.0,UNIT,8354545.454545,8636363.636364,0.0
"",* ACER SWIFT GO OLED 14 SFG14 CORE ULTRA 7 155H 16GB 512GB SSD WIN 11 #,31/12/2025,Saldo Awal,"","","",0.0,UNIT,13279279.279279,18018018.018018,0.0
"",* ACER SWIFT OLED SF31 Ci5-12500H 16GB 512GB SSD IRIS XE GRAPHICS 80EU WIN 11,31/12/2025,Saldo Awal,"","","",0.0,UNIT,11558558.558559,11621621.621622,0.0
"",* ACER SWIFT X SFX14 72G CORE ULTRA 7 155H 32GB 1TB SSD RTX 4050 6GB WIN 11 *,31/12/2025,Saldo Awal,"","","",0.0,UNIT,21617117.117117,27927927.927928,0.0
"","* ACER TRAVEL MATE TMP214-52 CI3-10110 4GB 512GB SSD 14""",31/12/2025,Saldo Awal,"","","",0.0,UNIT,5354327.541827,5585585.585586,0.0
"",* ACER TRAVELMATE P214 CORE I7 1335U 8GB 512GB SSD WIN 11 VGA 4GB WIN 11,31/12/2025,Saldo Awal,"","","",0.0,UNIT,14562162.162162,15675675.675676,0.0
"","* ACER VERO AV15-51-547X CI5 1155G7 8GB SSD 512GB VGA IRIS XE 15,6""",31/12/2025,Saldo Awal,"","","",0.0,UNIT,9576576.576577,9864864.864865,0.0
"",* ADAPTOR ACER 12V 2A (1410),31/12/2025,Saldo Awal,"","","",9.0,PCS,67567.567568,225225.225225,608108.108112
"",* ADAPTOR ACER 19V 2.1A (TO),31/12/2025,Saldo Awal,"","","",10.0,PCS,58558.558559,58558.558559,585585.58559
"",* ADAPTOR ACER 19V 3.0*1.1 SWIFT,31/12/2025,Saldo Awal,"","","",11.0,PCS,67567.567568,135135.135135,743243.243248
"",* ADAPTOR ACER 19V 3.0*1.1 SWIFT,28/04/2026,Sales Invoice,JL.2026.9533,"YUDI

085 337 204 567",-1.0,10.0,PCS,67567.567568,180180.18018,675675.67568
