Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit,Harga Rata-Rata,Harga Beli/Jual,Nilai
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/03/2023,Sales Invoice,JL.2023.6500,"",-1.0,5.0,UNIT,3909077.412554,3783783.783784,19545387.06277
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/03/2023,Sales Invoice,JL.2023.6482,"",-1.0,4.0,UNIT,3909077.412554,3693693.693694,15636309.650216
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/03/2023,Sales Invoice,JL.2023.6461,"",-1.0,3.0,UNIT,3909077.412554,3693693.693694,11727232.237662
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,18/03/2023,Purchase Invoice,ACJ01/01/FP/2303/AH00003,"",10.0,13.0,UNIT,4020597.906016,4054054.054054,52267772.778208
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,21/03/2023,Sales Invoice,JL.2023.7162,MAHFUD SM DOMPU,-1.0,12.0,UNIT,4020597.906016,3693693.693694,48247174.872192
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/04/2023,Sales Invoice,JL.2023.8454,"",-1.0,11.0,UNIT,4020597.906016,4324324.324324,44226576.966176
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/04/2023,Sales Invoice,JL.2023.8488,"",-1.0,10.0,UNIT,4020597.906016,4324324.324324,40205979.06016
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/04/2023,Sales Invoice,JL.2023.8538,"",-1.0,9.0,UNIT,4020597.906016,4324324.324324,36185381.154144004
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/04/2023,Sales Invoice,JL.2023.8540,"",-1.0,8.0,UNIT,4020597.906016,4324324.324324,32164783.248128
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/04/2023,Sales Invoice,JL.2023.8643,"",-1.0,7.0,UNIT,4020597.906016,4054054.054054,28144185.342112
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/04/2023,Sales Invoice,JL.2023.8746,"",-1.0,6.0,UNIT,4020597.906016,4054054.054054,24123587.436096
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/04/2023,Sales Invoice,JL.2023.8779,"",-1.0,5.0,UNIT,4020597.906016,4324324.324324,20102989.53008
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/04/2023,Purchase Invoice,1432/JL/UTM/0423,"",20.0,25.0,UNIT,4011326.78841,4009009.009009,100283169.71025
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,16/04/2023,Sales Invoice,JL.2023.9524,"",-1.0,24.0,UNIT,4011326.78841,4054054.054054,96271842.92184
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,16/04/2023,Sales Invoice,JL.2023.9549,"",-1.0,23.0,UNIT,4011326.78841,4054054.054054,92260516.13343
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,18/04/2023,Sales Invoice,JL.2023.9715,DESA ROKA ,-2.0,21.0,UNIT,4011326.78841,4054054.054054,84237862.55661
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,18/04/2023,Sales Invoice,JL.2023.9740,"",-4.0,17.0,UNIT,4011326.78841,4234234.234234,68192555.40297
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,27/04/2023,Sales Invoice,JL.2023.10152,"",-1.0,16.0,UNIT,4011326.78841,4459459.459459,64181228.61456
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,28/04/2023,Sales Invoice,JL.2023.10241,"",-1.0,15.0,UNIT,4011326.78841,4459459.459459,60169901.82615
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,28/04/2023,Sales Invoice,JL.2023.10254,"",-1.0,14.0,UNIT,4011326.78841,4504504.504505,56158575.03774
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,29/04/2023,Sales Invoice,JL.2023.10360,"",-1.0,13.0,UNIT,4011326.78841,3963963.963964,52147248.24933
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,30/04/2023,Sales Invoice,JL.2023.10405,"",-1.0,12.0,UNIT,4011326.78841,3963963.963964,48135921.46092
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/05/2023,Sales Invoice,JL.2023.10217,"KO AGUS 


",-1.0,11.0,UNIT,4011326.78841,3963963.963964,44124594.67251
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/05/2023,Sales Invoice,JL.2023.10462,MAHFUD ,-2.0,9.0,UNIT,4011326.78841,4414414.414414,36101941.09569
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/05/2023,Sales Invoice,JL.2023.10466,"",-1.0,8.0,UNIT,4011326.78841,3963963.963964,32090614.30728
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,02/05/2023,Sales Invoice,JL.2023.10594,"",-1.0,7.0,UNIT,4011326.78841,3963963.963964,28079287.51887
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,02/05/2023,Sales Invoice,JL.2023.10605,"",-1.0,6.0,UNIT,4011326.78841,3963963.963964,24067960.73046
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,02/05/2023,Sales Invoice,JL.2023.10670,"",-1.0,5.0,UNIT,4011326.78841,3963963.963964,20056633.94205
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,03/05/2023,Sales Invoice,JL.2023.10712,"",-1.0,4.0,UNIT,4011326.78841,4594594.594595,16045307.15364
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,03/05/2023,Sales Invoice,JL.2023.10751,"",-1.0,3.0,UNIT,4011326.78841,3963963.963964,12033980.36523
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/05/2023,Sales Invoice,JL.2023.10997,"",-1.0,2.0,UNIT,4011326.78841,3963963.963964,8022653.57682
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/05/2023,Sales Invoice,JL.2023.11011,"",-1.0,1.0,UNIT,4011326.78841,3963963.963964,4011326.78841
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/05/2023,Sales Invoice,JL.2023.11276,"",-1.0,0.0,UNIT,4011326.78841,4594594.594595,0.0
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,31/12/2022,Saldo Awal,"","","",0.0,UNIT,3547991.823848,3693693.693694,0.0
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,31/12/2022,Saldo Awal,"","","",15.0,UNIT,3761261.261261,3851351.351351,56418918.918915
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,06/01/2023,Sales Invoice,JL.2023.168,"",-1.0,14.0,UNIT,3761261.261261,3873873.873874,52657657.657653995
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,06/01/2023,Sales Invoice,JL.2023.214,"",-1.0,13.0,UNIT,3761261.261261,3873873.873874,48896396.396393
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,08/01/2023,Sales Invoice,JL.2023.393,"",-1.0,12.0,UNIT,3761261.261261,3873873.873874,45135135.135132
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,08/01/2023,Sales Invoice,JL.2023.396,"",-1.0,11.0,UNIT,3761261.261261,3873873.873874,41373873.873871
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,09/01/2023,Sales Invoice,JL.2023.465,MAHFUD ,-1.0,10.0,UNIT,3761261.261261,3896396.396396,37612612.61261
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,10/01/2023,Sales Invoice,JL.2023.647,"",-1.0,9.0,UNIT,3761261.261261,3873873.873874,33851351.351348996
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,11/01/2023,Sales Invoice,JL.2023.785,ANUGRAH DOMPU ,-1.0,8.0,UNIT,3761261.261261,3918918.918919,30090090.090088
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,13/01/2023,Sales Invoice,JL.2023.952,MAHFUD ,-1.0,7.0,UNIT,3761261.261261,3918918.918919,26328828.828826997
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,20/01/2023,Sales Invoice,JL.2023.1625,"",-1.0,6.0,UNIT,3761261.261261,3873873.873874,22567567.567566
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,26/01/2023,Sales Invoice,JL.2023.2142,"",-1.0,5.0,UNIT,3761261.261261,3918918.918919,18806306.306305
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,28/01/2023,Sales Invoice,JL.2023.2340,"",-1.0,4.0,UNIT,3761261.261261,3873873.873874,15045045.045044
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,01/02/2023,Sales Invoice,JL.2023.2675,MAHFUD ,-1.0,3.0,UNIT,3761261.261261,3905405.405405,11283783.783783
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,08/03/2023,Sales Invoice,JL.2023.5901,"",-1.0,2.0,UNIT,3761261.261261,3513513.513514,7522522.522522
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,12/03/2023,Sales Invoice,JL.2023.6264,"",-1.0,1.0,UNIT,3761261.261261,3018018.018018,3761261.261261
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,03/04/2023,Sales Invoice,JL.2023.8295,"",-1.0,0.0,UNIT,3761261.261261,3873873.873874,0.0
"",* ACER 3 A314 23M RYZEN 5 7520U 8GB 512GB SSD WIN 11 PURE SILVER,08/12/2023,Purchase Invoice,JL.2312.02585,"",1.0,1.0,UNIT,5932432.432432,5932432.432432,5932432.432432
"",* ACER 3 A314 23M RYZEN 5 7520U 8GB 512GB SSD WIN 11 PURE SILVER,14/12/2023,Sales Invoice,JL.2023.35951,"",-1.0,0.0,UNIT,5932432.432432,6576576.576577,0.0
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,15/04/2023,Purchase Invoice,JL.2304.04879,"",3.0,3.0,UNIT,5720720.720721,5720720.720721,17162162.162163
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,18/04/2023,Sales Invoice,JL.2023.9715,DESA ROKA ,-1.0,2.0,UNIT,5720720.720721,5765765.765766,11441441.441442
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,27/04/2023,Sales Invoice,JL.2023.10116,"",-1.0,1.0,UNIT,5720720.720721,5810810.810811,5720720.720721
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,27/04/2023,Purchase Invoice,JL.2304.07299,"",4.0,5.0,UNIT,5720720.720721,5720720.720721,28603603.603605
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,28/04/2023,Sales Invoice,JL.2023.10234,"",-1.0,4.0,UNIT,5720720.720721,6261261.261261,22882882.882884
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,29/04/2023,Sales Invoice,JL.2023.10365,"",-1.0,3.0,UNIT,5720720.720721,5855855.855856,17162162.162163
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/05/2023,Sales Invoice,JL.2023.10491,"",-1.0,2.0,UNIT,5720720.720721,5765765.765766,11441441.441442
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/05/2023,Sales Invoice,JL.2023.10521,"",-1.0,1.0,UNIT,5720720.720721,5765765.765766,5720720.720721
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,02/05/2023,Purchase Invoice,JL.2305.00394,"",6.0,7.0,UNIT,5720720.720721,5720720.720721,40045045.045047
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,03/05/2023,Purchase Invoice,JL.2305.01194,"",2.0,9.0,UNIT,5720720.720721,5720720.720721,51486486.486489
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,05/05/2023,Sales Invoice,JL.2023.10968,"",-1.0,8.0,UNIT,5720720.720721,5900900.900901,45765765.765768
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,05/05/2023,Sales Invoice,JL.2023.10988,"",-1.0,7.0,UNIT,5720720.720721,5855855.855856,40045045.045047
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,11/05/2023,Sales Invoice,JL.2023.11759,"",-1.0,6.0,UNIT,5720720.720721,5900900.900901,34324324.324326
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,14/05/2023,Sales Invoice,JL.2023.12194,AMC ,-1.0,5.0,UNIT,5720720.720721,5855855.855856,28603603.603605
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,15/05/2023,Purchase Invoice,jl.2305.04832,"",2.0,7.0,UNIT,5720720.720721,5720720.720721,40045045.045047
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,21/05/2023,Sales Invoice,JL.2023.12886,"SIPLAH UANG STOR 9.350.000 

CB UDAH

PERKIRAAN UANG MASUK 8.381.307 SUDAH MASUK",-1.0,6.0,UNIT,5720720.720721,5720720.720721,34324324.324326
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,24/05/2023,Sales Invoice,JL.2023.13321,"",-1.0,5.0,UNIT,5720720.720721,5855855.855856,28603603.603605
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,26/05/2023,Sales Invoice,JL.2023.13523,PERTERNAKAN KABUPATEN ,-1.0,4.0,UNIT,5720720.720721,5720720.720721,22882882.882884
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,28/05/2023,Sales Invoice,JL.2023.13762,"",-1.0,3.0,UNIT,5720720.720721,6126126.126126,17162162.162163
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,29/05/2023,Purchase Invoice,JL.2305.09164,"",3.0,6.0,UNIT,5653153.153154,5585585.585586,33918918.918924
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,29/05/2023,Sales Invoice,JL.2023.13849,"",-1.0,5.0,UNIT,5653153.153154,5630630.630631,28265765.76577
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,30/05/2023,Purchase Invoice,JL.2305.09610,"",2.0,7.0,UNIT,5633848.133849,5585585.585586,39436936.936942995
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/06/2023,Sales Invoice,JL.2023.13857,MAHFUD ,-1.0,6.0,UNIT,5633848.133849,5855855.855856,33803088.803094
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/06/2023,Sales Invoice,JL.2023.14259,"",-1.0,5.0,UNIT,5633848.133849,6216216.216216,28169240.669244997
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,09/06/2023,Sales Invoice,JL.2023.15133,"",-1.0,4.0,UNIT,5633848.133849,6171171.171171,22535392.535396
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,09/06/2023,Sales Invoice,JL.2023.15136,"",-1.0,3.0,UNIT,5633848.133849,6171171.171171,16901544.401547
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,09/06/2023,Purchase Invoice,JL.2306.02396,"",1.0,4.0,UNIT,5621782.496783,5585585.585586,22487129.987132
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,12/06/2023,Purchase Invoice,JL.2306.03329,"",4.0,8.0,UNIT,5603684.041185,5585585.585586,44829472.32948
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,16/06/2023,Sales Invoice,JL.2023.16008,"MIN 6 

16.000.000",-2.0,6.0,UNIT,5603684.041185,5585585.585586,33622104.24711
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,17/06/2023,Sales Invoice,JL.2023.16164,"",-1.0,5.0,UNIT,5603684.041185,5855855.855856,28018420.205925
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,17/06/2023,Purchase Invoice,JL.2306.05311,"",4.0,9.0,UNIT,5635680.323181,5675675.675676,50721122.908629
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,20/06/2023,Sales Invoice,JL.2023.16497,"",-1.0,8.0,UNIT,5635680.323181,5810810.810811,45085442.585448
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,20/06/2023,Sales Invoice,JL.2023.16504,"",-1.0,7.0,UNIT,5635680.323181,5585585.585586,39449762.26226699
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,04/07/2023,Sales Invoice,JL.2023.17842,"",-1.0,6.0,UNIT,5635680.323181,5405405.405405,33814081.939086
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,05/07/2023,Sales Invoice,JL.2023.17906,"7.950.000 - 11,5% = 7.035.750 - HARGA ASLI 6.800.000 = 235.750

CB UDAH 

IBU SUHARTI SIPLAH",-1.0,5.0,UNIT,5635680.323181,5585585.585586,28178401.615904998
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,10/07/2023,Sales Invoice,JL.2023.18472,"",-1.0,4.0,UNIT,5635680.323181,5945945.945946,22542721.292724
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,10/07/2023,Sales Invoice,JL.2023.18478,"",-1.0,3.0,UNIT,5635680.323181,5585585.585586,16907040.969543
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,11/07/2023,Purchase Invoice,JL.2307.03305,"",2.0,5.0,UNIT,5651678.464179,5675675.675676,28258392.320895
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,20/07/2023,Sales Invoice,JL.2023.19753,"",-1.0,4.0,UNIT,5651678.464179,5855855.855856,22606713.856716
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,20/07/2023,Sales Invoice,JL.2023.19757,sudah siplah,-1.0,3.0,UNIT,5651678.464179,4054054.054054,16955035.392536998
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,23/07/2023,Sales Invoice,JL.2023.20066,"sdn 2 dompu, bos kinerja
siplah belum, nilai 9.500.000 x 2 = 19.000.000
kembalian sudah.

yhar94165@gmail.com
H@ryono7029

082 339 973 987

sdn 2 dompu

siplah sudah ",-2.0,1.0,UNIT,5651678.464179,6171171.171171,5651678.464179
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/08/2023,Sales Invoice,JL.2023.21112,"",-1.0,0.0,UNIT,5651678.464179,6216216.216216,0.0
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,05/08/2023,Purchase Invoice,JL.2308.00990,"",2.0,2.0,UNIT,5540540.540541,5540540.540541,11081081.081082
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,05/08/2023,Sales Invoice,JL.2023.21719,"wahidah
085 338 458 744
sdn negeri inpres 2 tangga

siplah 8.300.000

cashback sudah",-1.0,1.0,UNIT,5540540.540541,6261261.261261,5540540.540541
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,10/08/2023,Sales Invoice,JL.2023.22317,"",-1.0,0.0,UNIT,5540540.540541,6126126.126126,0.0
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,19/09/2023,Purchase Invoice,JL.2309.07180,"",5.0,5.0,UNIT,5522522.522523,5522522.522523,27612612.612615
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,10/10/2023,Sales Invoice,JL.2023.29650,"",-1.0,4.0,UNIT,5522522.522523,2702702.702703,22090090.090092
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,11/10/2023,Purchase Invoice,JL.2310.03670,"",2.0,6.0,UNIT,5522522.522523,5522522.522523,33135135.135137998
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,11/10/2023,Purchase Invoice,JL.2310.03670,"",1.0,7.0,UNIT,5509652.509653,5432432.432432,38567567.567571
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,14/10/2023,Sales Invoice,JL.2023.30103,"",-1.0,6.0,UNIT,5509652.509653,1801801.801802,33057915.057918
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,30/10/2023,Purchase Invoice,JL.2310.10099,"",2.0,8.0,UNIT,5512870.012871,5522522.522523,44102960.102968
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,09/11/2023,Sales Invoice,JL.2023.32850,"",-1.0,7.0,UNIT,5512870.012871,5360360.36036,38590090.090097
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,16/11/2023,Sales Invoice,JL.2023.33578,"",-1.0,6.0,UNIT,5512870.012871,5315315.315315,33077220.077225998
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,16/11/2023,Sales Invoice,JL.2023.33595,"",-1.0,5.0,UNIT,5512870.012871,4954954.954955,27564350.064355
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,17/11/2023,Purchase Invoice,JL.2311.05518,"",2.0,7.0,UNIT,5489887.847031,5432432.432432,38429214.929217
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,17/11/2023,Sales Invoice,JL.2023.33705,"",-3.0,4.0,UNIT,5489887.847031,5315315.315315,21959551.388124
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,21/11/2023,Sales Invoice,JL.2023.34190,ADIK GITO ,-1.0,3.0,UNIT,5489887.847031,5225225.225225,16469663.541093
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,26/12/2023,Sales Invoice,JL.2023.37903,"",-1.0,2.0,UNIT,5489887.847031,5855855.855856,10979775.694062
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,29/12/2023,Sales Invoice,JL.2023.38207,"",-1.0,1.0,UNIT,5489887.847031,5765765.765766,5489887.847031
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",31/12/2022,Saldo Awal,"","","",4.0,UNIT,4819350.600601,4954954.954955,19277402.402404
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",10/01/2023,Sales Invoice,JL.2023.623,"",-1.0,3.0,UNIT,4819350.600601,4954954.954955,14458051.801803
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",18/01/2023,Sales Invoice,JL.2023.1398,"",-1.0,2.0,UNIT,4819350.600601,4954954.954955,9638701.201202
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",19/01/2023,Sales Invoice,JL.2023.1545,"",-1.0,1.0,UNIT,4819350.600601,4954954.954955,4819350.600601
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",08/03/2023,Sales Invoice,JL.2023.5897,"",-1.0,0.0,UNIT,4819350.600601,4774774.774775,0.0
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,31/12/2022,Saldo Awal,"","","",0.0,UNIT,5090909.090909,5727272.727273,0.0
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,05/06/2023,Purchase Invoice,JL.2306.01215,"",25.0,25.0,UNIT,4121621.621622,4121621.621622,103040540.54055
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,16/06/2023,Sales Invoice,JL.2023.16099,"",-1.0,24.0,UNIT,4121621.621622,4459459.459459,98918918.918928
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,16/06/2023,Sales Invoice,JL.2023.16103,"",-1.0,23.0,UNIT,4121621.621622,4441441.441441,94797297.297306
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,12/07/2023,Sales Invoice,JL.2023.18745,"",-1.0,22.0,UNIT,4121621.621622,3603603.603604,90675675.675684
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,12/07/2023,Sales Invoice,JL.2023.18772,"",-1.0,21.0,UNIT,4121621.621622,3603603.603604,86554054.054062
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,12/07/2023,Sales Invoice,JL.2023.18795,"",-1.0,20.0,UNIT,4121621.621622,3603603.603604,82432432.43244
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,13/07/2023,Sales Invoice,JL.2023.18860,"",-1.0,19.0,UNIT,4121621.621622,3603603.603604,78310810.810818
