Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit,Harga Rata-Rata,Harga Beli/Jual,Nilai
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/03/2023,Sales Invoice,JL.2023.6500,"",-1.0,5.0,UNIT,3909077.412554,3783783.783784,19545387.06277
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/03/2023,Sales Invoice,JL.2023.6482,"",-1.0,4.0,UNIT,3909077.412554,3693693.693694,15636309.650216
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/03/2023,Sales Invoice,JL.2023.6461,"",-1.0,3.0,UNIT,3909077.412554,3693693.693694,11727232.237662
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,18/03/2023,Purchase Invoice,ACJ01/01/FP/2303/AH00003,"",10.0,13.0,UNIT,4020597.906016,4054054.054054,52267772.778208
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,21/03/2023,Sales Invoice,JL.2023.7162,MAHFUD SM DOMPU,-1.0,12.0,UNIT,4020597.906016,3693693.693694,48247174.872192
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/04/2023,Sales Invoice,JL.2023.8454,"",-1.0,11.0,UNIT,4020597.906016,4324324.324324,44226576.966176
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/04/2023,Sales Invoice,JL.2023.8488,"",-1.0,10.0,UNIT,4020597.906016,4324324.324324,40205979.06016
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/04/2023,Sales Invoice,JL.2023.8538,"",-1.0,9.0,UNIT,4020597.906016,4324324.324324,36185381.154144004
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/04/2023,Sales Invoice,JL.2023.8540,"",-1.0,8.0,UNIT,4020597.906016,4324324.324324,32164783.248128
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/04/2023,Sales Invoice,JL.2023.8643,"",-1.0,7.0,UNIT,4020597.906016,4054054.054054,28144185.342112
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/04/2023,Sales Invoice,JL.2023.8746,"",-1.0,6.0,UNIT,4020597.906016,4054054.054054,24123587.436096
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/04/2023,Sales Invoice,JL.2023.8779,"",-1.0,5.0,UNIT,4020597.906016,4324324.324324,20102989.53008
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/04/2023,Purchase Invoice,1432/JL/UTM/0423,"",20.0,25.0,UNIT,4011326.78841,4009009.009009,100283169.71025
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,16/04/2023,Sales Invoice,JL.2023.9524,"",-1.0,24.0,UNIT,4011326.78841,4054054.054054,96271842.92184
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,16/04/2023,Sales Invoice,JL.2023.9549,"",-1.0,23.0,UNIT,4011326.78841,4054054.054054,92260516.13343
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,18/04/2023,Sales Invoice,JL.2023.9715,DESA ROKA ,-2.0,21.0,UNIT,4011326.78841,4054054.054054,84237862.55661
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,18/04/2023,Sales Invoice,JL.2023.9740,"",-4.0,17.0,UNIT,4011326.78841,4234234.234234,68192555.40297
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,27/04/2023,Sales Invoice,JL.2023.10152,"",-1.0,16.0,UNIT,4011326.78841,4459459.459459,64181228.61456
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,28/04/2023,Sales Invoice,JL.2023.10241,"",-1.0,15.0,UNIT,4011326.78841,4459459.459459,60169901.82615
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,28/04/2023,Sales Invoice,JL.2023.10254,"",-1.0,14.0,UNIT,4011326.78841,4504504.504505,56158575.03774
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,29/04/2023,Sales Invoice,JL.2023.10360,"",-1.0,13.0,UNIT,4011326.78841,3963963.963964,52147248.24933
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,30/04/2023,Sales Invoice,JL.2023.10405,"",-1.0,12.0,UNIT,4011326.78841,3963963.963964,48135921.46092
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/05/2023,Sales Invoice,JL.2023.10217,"KO AGUS 


",-1.0,11.0,UNIT,4011326.78841,3963963.963964,44124594.67251
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/05/2023,Sales Invoice,JL.2023.10462,MAHFUD ,-2.0,9.0,UNIT,4011326.78841,4414414.414414,36101941.09569
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/05/2023,Sales Invoice,JL.2023.10466,"",-1.0,8.0,UNIT,4011326.78841,3963963.963964,32090614.30728
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,02/05/2023,Sales Invoice,JL.2023.10594,"",-1.0,7.0,UNIT,4011326.78841,3963963.963964,28079287.51887
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,02/05/2023,Sales Invoice,JL.2023.10605,"",-1.0,6.0,UNIT,4011326.78841,3963963.963964,24067960.73046
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,02/05/2023,Sales Invoice,JL.2023.10670,"",-1.0,5.0,UNIT,4011326.78841,3963963.963964,20056633.94205
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,03/05/2023,Sales Invoice,JL.2023.10712,"",-1.0,4.0,UNIT,4011326.78841,4594594.594595,16045307.15364
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,03/05/2023,Sales Invoice,JL.2023.10751,"",-1.0,3.0,UNIT,4011326.78841,3963963.963964,12033980.36523
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/05/2023,Sales Invoice,JL.2023.10997,"",-1.0,2.0,UNIT,4011326.78841,3963963.963964,8022653.57682
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/05/2023,Sales Invoice,JL.2023.11011,"",-1.0,1.0,UNIT,4011326.78841,3963963.963964,4011326.78841
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/05/2023,Sales Invoice,JL.2023.11276,"",-1.0,0.0,UNIT,4011326.78841,4594594.594595,0.0
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,31/12/2022,Saldo Awal,"","","",0.0,UNIT,3547991.823848,3693693.693694,0.0
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,31/12/2022,Saldo Awal,"","","",15.0,UNIT,3761261.261261,3851351.351351,56418918.918915
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,06/01/2023,Sales Invoice,JL.2023.168,"",-1.0,14.0,UNIT,3761261.261261,3873873.873874,52657657.657653995
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,06/01/2023,Sales Invoice,JL.2023.214,"",-1.0,13.0,UNIT,3761261.261261,3873873.873874,48896396.396393
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,08/01/2023,Sales Invoice,JL.2023.393,"",-1.0,12.0,UNIT,3761261.261261,3873873.873874,45135135.135132
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,08/01/2023,Sales Invoice,JL.2023.396,"",-1.0,11.0,UNIT,3761261.261261,3873873.873874,41373873.873871
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,09/01/2023,Sales Invoice,JL.2023.465,MAHFUD ,-1.0,10.0,UNIT,3761261.261261,3896396.396396,37612612.61261
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,10/01/2023,Sales Invoice,JL.2023.647,"",-1.0,9.0,UNIT,3761261.261261,3873873.873874,33851351.351348996
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,11/01/2023,Sales Invoice,JL.2023.785,ANUGRAH DOMPU ,-1.0,8.0,UNIT,3761261.261261,3918918.918919,30090090.090088
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,13/01/2023,Sales Invoice,JL.2023.952,MAHFUD ,-1.0,7.0,UNIT,3761261.261261,3918918.918919,26328828.828826997
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,20/01/2023,Sales Invoice,JL.2023.1625,"",-1.0,6.0,UNIT,3761261.261261,3873873.873874,22567567.567566
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,26/01/2023,Sales Invoice,JL.2023.2142,"",-1.0,5.0,UNIT,3761261.261261,3918918.918919,18806306.306305
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,28/01/2023,Sales Invoice,JL.2023.2340,"",-1.0,4.0,UNIT,3761261.261261,3873873.873874,15045045.045044
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,01/02/2023,Sales Invoice,JL.2023.2675,MAHFUD ,-1.0,3.0,UNIT,3761261.261261,3905405.405405,11283783.783783
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,08/03/2023,Sales Invoice,JL.2023.5901,"",-1.0,2.0,UNIT,3761261.261261,3513513.513514,7522522.522522
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,12/03/2023,Sales Invoice,JL.2023.6264,"",-1.0,1.0,UNIT,3761261.261261,3018018.018018,3761261.261261
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,03/04/2023,Sales Invoice,JL.2023.8295,"",-1.0,0.0,UNIT,3761261.261261,3873873.873874,0.0
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,15/04/2023,Purchase Invoice,JL.2304.04879,"",3.0,3.0,UNIT,5720720.720721,5720720.720721,17162162.162163
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,18/04/2023,Sales Invoice,JL.2023.9715,DESA ROKA ,-1.0,2.0,UNIT,5720720.720721,5765765.765766,11441441.441442
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,27/04/2023,Sales Invoice,JL.2023.10116,"",-1.0,1.0,UNIT,5720720.720721,5810810.810811,5720720.720721
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,27/04/2023,Purchase Invoice,JL.2304.07299,"",4.0,5.0,UNIT,5720720.720721,5720720.720721,28603603.603605
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,28/04/2023,Sales Invoice,JL.2023.10234,"",-1.0,4.0,UNIT,5720720.720721,6261261.261261,22882882.882884
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,29/04/2023,Sales Invoice,JL.2023.10365,"",-1.0,3.0,UNIT,5720720.720721,5855855.855856,17162162.162163
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/05/2023,Sales Invoice,JL.2023.10491,"",-1.0,2.0,UNIT,5720720.720721,5765765.765766,11441441.441442
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/05/2023,Sales Invoice,JL.2023.10521,"",-1.0,1.0,UNIT,5720720.720721,5765765.765766,5720720.720721
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,02/05/2023,Purchase Invoice,JL.2305.00394,"",6.0,7.0,UNIT,5720720.720721,5720720.720721,40045045.045047
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,03/05/2023,Purchase Invoice,JL.2305.01194,"",2.0,9.0,UNIT,5720720.720721,5720720.720721,51486486.486489
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,05/05/2023,Sales Invoice,JL.2023.10968,"",-1.0,8.0,UNIT,5720720.720721,5900900.900901,45765765.765768
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,05/05/2023,Sales Invoice,JL.2023.10988,"",-1.0,7.0,UNIT,5720720.720721,5855855.855856,40045045.045047
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,11/05/2023,Sales Invoice,JL.2023.11759,"",-1.0,6.0,UNIT,5720720.720721,5900900.900901,34324324.324326
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,14/05/2023,Sales Invoice,JL.2023.12194,AMC ,-1.0,5.0,UNIT,5720720.720721,5855855.855856,28603603.603605
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,15/05/2023,Purchase Invoice,jl.2305.04832,"",2.0,7.0,UNIT,5720720.720721,5720720.720721,40045045.045047
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,21/05/2023,Sales Invoice,JL.2023.12886,"SIPLAH UANG STOR 9.350.000 

CB UDAH

PERKIRAAN UANG MASUK 8.381.307 SUDAH MASUK",-1.0,6.0,UNIT,5720720.720721,5720720.720721,34324324.324326
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,24/05/2023,Sales Invoice,JL.2023.13321,"",-1.0,5.0,UNIT,5720720.720721,5855855.855856,28603603.603605
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,26/05/2023,Sales Invoice,JL.2023.13523,PERTERNAKAN KABUPATEN ,-1.0,4.0,UNIT,5720720.720721,5720720.720721,22882882.882884
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,28/05/2023,Sales Invoice,JL.2023.13762,"",-1.0,3.0,UNIT,5720720.720721,6126126.126126,17162162.162163
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,29/05/2023,Purchase Invoice,JL.2305.09164,"",3.0,6.0,UNIT,5653153.153154,5585585.585586,33918918.918924
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,29/05/2023,Sales Invoice,JL.2023.13849,"",-1.0,5.0,UNIT,5653153.153154,5630630.630631,28265765.76577
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,30/05/2023,Purchase Invoice,JL.2305.09610,"",2.0,7.0,UNIT,5633848.133849,5585585.585586,39436936.936942995
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/06/2023,Sales Invoice,JL.2023.13857,MAHFUD ,-1.0,6.0,UNIT,5633848.133849,5855855.855856,33803088.803094
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/06/2023,Sales Invoice,JL.2023.14259,"",-1.0,5.0,UNIT,5633848.133849,6216216.216216,28169240.669244997
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,09/06/2023,Sales Invoice,JL.2023.15133,"",-1.0,4.0,UNIT,5633848.133849,6171171.171171,22535392.535396
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,09/06/2023,Sales Invoice,JL.2023.15136,"",-1.0,3.0,UNIT,5633848.133849,6171171.171171,16901544.401547
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,09/06/2023,Purchase Invoice,JL.2306.02396,"",1.0,4.0,UNIT,5621782.496783,5585585.585586,22487129.987132
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,12/06/2023,Purchase Invoice,JL.2306.03329,"",4.0,8.0,UNIT,5603684.041185,5585585.585586,44829472.32948
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,16/06/2023,Sales Invoice,JL.2023.16008,"MIN 6 

16.000.000",-2.0,6.0,UNIT,5603684.041185,5585585.585586,33622104.24711
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,17/06/2023,Sales Invoice,JL.2023.16164,"",-1.0,5.0,UNIT,5603684.041185,5855855.855856,28018420.205925
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,17/06/2023,Purchase Invoice,JL.2306.05311,"",4.0,9.0,UNIT,5635680.323181,5675675.675676,50721122.908629
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,20/06/2023,Sales Invoice,JL.2023.16497,"",-1.0,8.0,UNIT,5635680.323181,5810810.810811,45085442.585448
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,20/06/2023,Sales Invoice,JL.2023.16504,"",-1.0,7.0,UNIT,5635680.323181,5585585.585586,39449762.26226699
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",31/12/2022,Saldo Awal,"","","",4.0,UNIT,4819350.600601,4954954.954955,19277402.402404
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",10/01/2023,Sales Invoice,JL.2023.623,"",-1.0,3.0,UNIT,4819350.600601,4954954.954955,14458051.801803
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",18/01/2023,Sales Invoice,JL.2023.1398,"",-1.0,2.0,UNIT,4819350.600601,4954954.954955,9638701.201202
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",19/01/2023,Sales Invoice,JL.2023.1545,"",-1.0,1.0,UNIT,4819350.600601,4954954.954955,4819350.600601
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",08/03/2023,Sales Invoice,JL.2023.5897,"",-1.0,0.0,UNIT,4819350.600601,4774774.774775,0.0
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,31/12/2022,Saldo Awal,"","","",0.0,UNIT,5090909.090909,5727272.727273,0.0
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,05/06/2023,Purchase Invoice,JL.2306.01215,"",25.0,25.0,UNIT,4121621.621622,4121621.621622,103040540.54055
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,16/06/2023,Sales Invoice,JL.2023.16099,"",-1.0,24.0,UNIT,4121621.621622,4459459.459459,98918918.918928
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,16/06/2023,Sales Invoice,JL.2023.16103,"",-1.0,23.0,UNIT,4121621.621622,4441441.441441,94797297.297306
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",31/12/2022,Saldo Awal,"","","",-1.0,UNIT,3918918.918919,4324324.324324,-3918918.918919
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",01/01/2023,Sales Invoice,TN.2022.11010,SUDAH,-1.0,-2.0,UNIT,3918918.918919,4279279.279279,-7837837.837838
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",01/01/2023,Sales Invoice,TN.2022.11089,SUDAH,-1.0,-3.0,UNIT,3918918.918919,4279279.279279,-11756756.756756999
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",01/01/2023,Sales Invoice,TN.2022.11291,SUDAH,-1.0,-4.0,UNIT,3918918.918919,4279279.279279,-15675675.675676
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",05/01/2023,Sales Invoice,JL.2023.43,SUDAH,-1.0,-5.0,UNIT,3918918.918919,4234234.234234,-19594594.594595
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",05/01/2023,Sales Invoice,JL.2023.49,SUDAH,-1.0,-6.0,UNIT,3918918.918919,4279279.279279,-23513513.513513997
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",07/01/2023,Sales Invoice,JL.2023.294,SUDAH,-1.0,-7.0,UNIT,3918918.918919,4279279.279279,-27432432.432432998
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",07/01/2023,Sales Invoice,JL.2023.301,SUDAH,-1.0,-8.0,UNIT,3918918.918919,4279279.279279,-31351351.351352
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",08/01/2023,Sales Invoice,JL.2023.410,SUDAH,-1.0,-9.0,UNIT,3918918.918919,4279279.279279,-35270270.270270996
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",08/01/2023,Sales Invoice,JL.2023.428,SUDAH,-1.0,-10.0,UNIT,3918918.918919,4279279.279279,-39189189.18919
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",09/01/2023,Sales Invoice,JL.2023.502,SUDAH,-1.0,-11.0,UNIT,3918918.918919,4279279.279279,-43108108.108109
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",09/01/2023,Sales Invoice,JL.2023.530,SUDAH,-1.0,-12.0,UNIT,3918918.918919,4279279.279279,-47027027.027027994
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",11/01/2023,Sales Invoice,JL.2023.708,SUDAH,-1.0,-13.0,UNIT,3918918.918919,4279279.279279,-50945945.945947
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",12/01/2023,Sales Invoice,JL.2023.879,IBAN ,-3.0,-16.0,UNIT,3918918.918919,4189189.189189,-62702702.702704
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",13/01/2023,Purchase Invoice,JL.2301.03175,TITIPAN TGL 11 2022,18.0,2.0,UNIT,3918918.918919,3918918.918919,7837837.837838
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",15/01/2023,Sales Invoice,JL.2023.1115,"",-1.0,1.0,UNIT,3918918.918919,3963963.963964,3918918.918919
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",16/01/2023,Sales Invoice,JL.2023.1229,SUDAH ,-1.0,0.0,UNIT,3918918.918919,3963963.963964,0.0
"",* ACER 5 A514 - 54 - 3427-Ci3-1115G4 4GB 512GB SSD WIN 10,31/12/2022,Saldo Awal,"","","",0.0,UNIT,6875757.575758,7181818.181818,0.0
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",31/12/2022,Saldo Awal,"","","",0.0,UNIT,6072072.072072,6531531.531532,0.0
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",23/03/2023,Purchase Invoice,JL5523030842,"",7.0,7.0,UNIT,5945945.945946,5945945.945946,41621621.621621996
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",24/03/2023,Sales Invoice,JL.2023.7272,"ADA UPLOAD HARGA ASLI

BRIDA ",-7.0,0.0,UNIT,5945945.945946,6979952.925899,0.0
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",13/04/2023,Purchase Invoice,JL.2304.04391,"",5.0,5.0,UNIT,5954954.954955,5954954.954955,29774774.774775002
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",13/04/2023,Purchase Invoice,JL.2304.04445,"",2.0,7.0,UNIT,5954954.954955,5954954.954955,41684684.68468501
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",14/04/2023,Purchase Invoice,JL.2304.04592,"",4.0,11.0,UNIT,5954954.954955,5954954.954955,65504504.50450501
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",15/04/2023,Purchase Invoice,JL.2304.04879,"",10.0,21.0,UNIT,5954954.954955,5954954.954955,125054054.054055
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",16/04/2023,Sales Invoice,JL.2023.9570,DESA SANOLO ,-1.0,20.0,UNIT,5954954.954955,6036036.036036,119099099.09910001
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",19/04/2023,Sales Invoice,JL.2023.9792,"",-1.0,19.0,UNIT,5954954.954955,5990990.990991,113144144.14414501
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",26/04/2023,Sales Invoice,JL.2023.10021,"KOMODO IBAN

",-2.0,17.0,UNIT,5954954.954955,6171171.171171,101234234.234235
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",27/04/2023,Sales Invoice,JL.2023.10106,DESA PIONG ,-1.0,16.0,UNIT,5954954.954955,6036036.036036,95279279.27928
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",28/04/2023,Sales Invoice,JL.2023.10251,"",-1.0,15.0,UNIT,5954954.954955,6441441.441441,89324324.32432501
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",29/04/2023,Sales Invoice,JL.2023.10303,"",-1.0,14.0,UNIT,5954954.954955,5945945.945946,83369369.36937001
