Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit,Harga Rata-Rata,Harga Beli/Jual,Nilai
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,11/07/2023,Purchase Invoice,JL.2307.03305,"",2.0,5.0,UNIT,5651678.464179,5675675.675676,28258392.320895
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,20/07/2023,Sales Invoice,JL.2023.19753,"",-1.0,4.0,UNIT,5651678.464179,5855855.855856,22606713.856716
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,20/07/2023,Sales Invoice,JL.2023.19757,sudah siplah,-1.0,3.0,UNIT,5651678.464179,4054054.054054,16955035.392536998
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,23/07/2023,Sales Invoice,JL.2023.20066,"sdn 2 dompu, bos kinerja
siplah belum, nilai 9.500.000 x 2 = 19.000.000
kembalian sudah.

yhar94165@gmail.com
H@ryono7029

082 339 973 987

sdn 2 dompu

siplah sudah ",-2.0,1.0,UNIT,5651678.464179,6171171.171171,5651678.464179
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/08/2023,Sales Invoice,JL.2023.21112,"",-1.0,0.0,UNIT,5651678.464179,6216216.216216,0.0
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,05/08/2023,Purchase Invoice,JL.2308.00990,"",2.0,2.0,UNIT,5540540.540541,5540540.540541,11081081.081082
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,05/08/2023,Sales Invoice,JL.2023.21719,"wahidah
085 338 458 744
sdn negeri inpres 2 tangga

siplah 8.300.000

cashback sudah",-1.0,1.0,UNIT,5540540.540541,6261261.261261,5540540.540541
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,10/08/2023,Sales Invoice,JL.2023.22317,"",-1.0,0.0,UNIT,5540540.540541,6126126.126126,0.0
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,19/09/2023,Purchase Invoice,JL.2309.07180,"",5.0,5.0,UNIT,5522522.522523,5522522.522523,27612612.612615
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,10/10/2023,Sales Invoice,JL.2023.29650,"",-1.0,4.0,UNIT,5522522.522523,2702702.702703,22090090.090092
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,11/10/2023,Purchase Invoice,JL.2310.03670,"",2.0,6.0,UNIT,5522522.522523,5522522.522523,33135135.135137998
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,11/10/2023,Purchase Invoice,JL.2310.03670,"",1.0,7.0,UNIT,5509652.509653,5432432.432432,38567567.567571
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,14/10/2023,Sales Invoice,JL.2023.30103,"",-1.0,6.0,UNIT,5509652.509653,1801801.801802,33057915.057918
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,30/10/2023,Purchase Invoice,JL.2310.10099,"",2.0,8.0,UNIT,5512870.012871,5522522.522523,44102960.102968
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,09/11/2023,Sales Invoice,JL.2023.32850,"",-1.0,7.0,UNIT,5512870.012871,5360360.36036,38590090.090097
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,16/11/2023,Sales Invoice,JL.2023.33578,"",-1.0,6.0,UNIT,5512870.012871,5315315.315315,33077220.077225998
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,16/11/2023,Sales Invoice,JL.2023.33595,"",-1.0,5.0,UNIT,5512870.012871,4954954.954955,27564350.064355
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,17/11/2023,Purchase Invoice,JL.2311.05518,"",2.0,7.0,UNIT,5489887.847031,5432432.432432,38429214.929217
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,17/11/2023,Sales Invoice,JL.2023.33705,"",-3.0,4.0,UNIT,5489887.847031,5315315.315315,21959551.388124
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,21/11/2023,Sales Invoice,JL.2023.34190,ADIK GITO ,-1.0,3.0,UNIT,5489887.847031,5225225.225225,16469663.541093
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,26/12/2023,Sales Invoice,JL.2023.37903,"",-1.0,2.0,UNIT,5489887.847031,5855855.855856,10979775.694062
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,29/12/2023,Sales Invoice,JL.2023.38207,"",-1.0,1.0,UNIT,5489887.847031,5765765.765766,5489887.847031
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",30/06/2023,Saldo Awal,"","","",0.0,UNIT,4819350.600601,4774774.774775,0.0
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,30/06/2023,Saldo Awal,"","","",0.0,UNIT,5090909.090909,5727272.727273,0.0
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,30/06/2023,Saldo Awal,"","","",23.0,UNIT,4121621.621622,4441441.441441,94797297.297306
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,12/07/2023,Sales Invoice,JL.2023.18745,"",-1.0,22.0,UNIT,4121621.621622,3603603.603604,90675675.675684
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,12/07/2023,Sales Invoice,JL.2023.18772,"",-1.0,21.0,UNIT,4121621.621622,3603603.603604,86554054.054062
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,12/07/2023,Sales Invoice,JL.2023.18795,"",-1.0,20.0,UNIT,4121621.621622,3603603.603604,82432432.43244
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,13/07/2023,Sales Invoice,JL.2023.18860,"",-1.0,19.0,UNIT,4121621.621622,3603603.603604,78310810.810818
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,13/07/2023,Sales Invoice,JL.2023.18907,"",-1.0,18.0,UNIT,4121621.621622,3603603.603604,74189189.18919599
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,18/07/2023,Sales Invoice,JL.2023.19486,"",-1.0,17.0,UNIT,4121621.621622,4369369.369369,70067567.567574
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,18/07/2023,Sales Invoice,JL.2023.19582,"",-1.0,16.0,UNIT,4121621.621622,3153153.153153,65945945.945952
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,18/07/2023,Sales Invoice,JL.2023.19602,"",-1.0,15.0,UNIT,4121621.621622,4414414.414414,61824324.32433
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,18/07/2023,Sales Invoice,JL.2023.19607,"",-1.0,14.0,UNIT,4121621.621622,2702702.702703,57702702.702708
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,19/07/2023,Sales Invoice,JL.2023.19626,"",-1.0,13.0,UNIT,4121621.621622,2252252.252252,53581081.081085995
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,19/07/2023,Sales Invoice,JL.2023.19647,"",-1.0,12.0,UNIT,4121621.621622,2252252.252252,49459459.459464
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,19/07/2023,Sales Invoice,JL.2023.19665,"",-1.0,11.0,UNIT,4121621.621622,2162162.162162,45337837.837842
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,19/07/2023,Sales Invoice,JL.2023.19677,"",-1.0,10.0,UNIT,4121621.621622,2207207.207207,41216216.21622
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,19/07/2023,Sales Invoice,JL.2023.19698,"",-1.0,9.0,UNIT,4121621.621622,2252252.252252,37094594.594597995
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,19/07/2023,Sales Invoice,JL.2023.19717,"",-1.0,8.0,UNIT,4121621.621622,2252252.252252,32972972.972976
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,20/07/2023,Sales Invoice,JL.2023.19737,"",-1.0,7.0,UNIT,4121621.621622,1801801.801802,28851351.351354
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,20/07/2023,Sales Invoice,JL.2023.19781,"",-1.0,6.0,UNIT,4121621.621622,1801801.801802,24729729.729732
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,17/09/2023,Sales Invoice,JL.2023.26875,"",-1.0,5.0,UNIT,4121621.621622,2702702.702703,20608108.10811
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,17/09/2023,Sales Invoice,JL.2023.26876,"",-1.0,4.0,UNIT,4121621.621622,2702702.702703,16486486.486488
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,18/09/2023,Sales Invoice,JL.2023.27014,"",-1.0,3.0,UNIT,4121621.621622,4594594.594595,12364864.864866
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,22/09/2023,Sales Invoice,JL.2023.27535,"",-1.0,2.0,UNIT,4121621.621622,4639639.63964,8243243.243244
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,24/09/2023,Sales Invoice,JL.2023.27740,"",-1.0,1.0,UNIT,4121621.621622,1801801.801802,4121621.621622
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,25/09/2023,Sales Invoice,JL.2023.27911,"",-1.0,0.0,UNIT,4121621.621622,1351351.351351,0.0
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",30/06/2023,Saldo Awal,"","","",0.0,UNIT,3918918.918919,3963963.963964,0.0
"",* ACER 5 A514 - 54 - 3427-Ci3-1115G4 4GB 512GB SSD WIN 10,30/06/2023,Saldo Awal,"","","",0.0,UNIT,6875757.575758,7181818.181818,0.0
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",30/06/2023,Saldo Awal,"","","",5.0,UNIT,5902079.450879,6306306.306306,29510397.254395
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",04/07/2023,Sales Invoice,JL.2023.17826,"",-1.0,4.0,UNIT,5902079.450879,5855855.855856,23608317.803516
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",05/07/2023,Purchase Invoice,JL.2307.01165,"",2.0,6.0,UNIT,5855140.05434,5761261.261261,35130840.32604
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",09/07/2023,Sales Invoice,JL.2023.18422,"",-1.0,5.0,UNIT,5855140.05434,6486486.486486,29275700.271700002
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",23/07/2023,Sales Invoice,JL.2023.20036,"SIPLAH 8.500.000 - 11,5% = 7.522.500  - 7.200.000 = 322.500
KARENA BAWA UANG 8.300.000, JADI 322.500 - 200.000

AKUN SIPLAH SDN INPRESS NCENGGU BELO: 
tris031271@gmail.com
@bel1971

hp 081 237 164 62

sudah siplah",-1.0,4.0,UNIT,5855140.05434,6486486.486486,23420560.21736
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",23/07/2023,Sales Invoice,JL.2023.20067,"",-1.0,3.0,UNIT,5855140.05434,6531531.531532,17565420.16302
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",09/08/2023,Sales Invoice,JL.2023.22259,"SPJ 10.000.000
DESA",-1.0,2.0,UNIT,5855140.05434,2702702.702703,11710280.10868
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",11/08/2023,Purchase Invoice,ACJ01/01/FP/2308/AA00022,"",8.0,10.0,UNIT,5747604.587445,5720720.720721,57476045.87445
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",25/08/2023,Sales Invoice,JL.2023.24098,"",-1.0,9.0,UNIT,5747604.587445,4504504.504505,51728441.287005
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",25/08/2023,Sales Invoice,JL.2023.24175,"",-1.0,8.0,UNIT,5747604.587445,3603603.603604,45980836.69956
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",31/08/2023,Sales Invoice,JL.2023.24859,"",-1.0,7.0,UNIT,5747604.587445,1351351.351351,40233232.112115
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",01/09/2023,Sales Invoice,JL.2023.24909,"",-1.0,6.0,UNIT,5747604.587445,2702702.702703,34485627.524670005
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",02/09/2023,Sales Invoice,JL.2023.25017,"desa langgudu
8.600.000
tanggal diatur 2022",-1.0,5.0,UNIT,5747604.587445,2702702.702703,28738022.937225
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",05/09/2023,Sales Invoice,JL.2023.25377,"",-2.0,3.0,UNIT,5747604.587445,2702702.702703,17242813.762335002
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",05/09/2023,Sales Invoice,JL.2023.25404,"",-1.0,2.0,UNIT,5747604.587445,2702702.702703,11495209.17489
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",23/09/2023,Sales Invoice,JL.2023.27639,"",-1.0,1.0,UNIT,5747604.587445,2252252.252252,5747604.587445
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",03/10/2023,Sales Invoice,JL.2023.28790,"",-1.0,0.0,UNIT,5747604.587445,2702702.702703,0.0
"",* ACER 5 A514 - 55 Ci5 - 1235U 8GB 512GB SSD WIN 11,30/06/2023,Saldo Awal,"","","",1.0,UNIT,8280180.18018,8828828.828829,8280180.18018
"",* ACER 5 A514 - 55 Ci5 - 1235U 8GB 512GB SSD WIN 11,13/07/2023,Sales Invoice,JL.2023.18828,"AMIR TEMAN OMA

HARGA SIPLAH 14.000.000

CB UDAH ",-1.0,0.0,UNIT,8280180.18018,8108108.108108,0.0
"",* ACER 5 A514 52K 35TY Ci3 HDD 1TB W10,30/06/2023,Saldo Awal,"","","",0.0,UNIT,5098432.601881,5181818.181818,0.0
"",* ACER 5 A514 54 Ci5-1135G7 8GB SSD 512GB MX 350 WIN10 (AN),30/06/2023,Saldo Awal,"","","",0.0,UNIT,9090909.090909,9363636.363636,0.0
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,05/07/2023,Purchase Invoice,JL.2307.01165,"",1.0,1.0,UNIT,8747747.747748,8747747.747748,8747747.747748
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,10/07/2023,Sales Invoice,JL.2023.18498,"MUKMINAH

LAPTOP 14.150.000 
PRINTER 2.200.000 HARGA SIPLAH 

CB UDAH 

SIPLAH NUNGGU AKUN
",-1.0,0.0,UNIT,8747747.747748,10090090.09009,0.0
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,11/07/2023,Purchase Invoice,JL.2307.03305,"",1.0,1.0,UNIT,8747747.747748,8747747.747748,8747747.747748
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,28/07/2023,Purchase Invoice,ACJ01/01/FP/2307/BH00008,"",2.0,3.0,UNIT,8501501.501501,8378378.378378,25504504.504502997
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,28/07/2023,Sales Invoice,JL.2023.20661,"14.000.000 HARGA SIPLAH

CB UDAH ",-1.0,2.0,UNIT,8501501.501501,9639639.63964,17003003.003002
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,28/07/2023,Sales Invoice,JL.2023.20665,"HARGA SIPLAH 14.000.000

CB UDAH ",-1.0,1.0,UNIT,8501501.501501,9639639.63964,8501501.501501
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,28/07/2023,Purchase Invoice,JL5523071229,"",2.0,3.0,UNIT,8509509.50951,8513513.513514,25528528.528529998
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,08/08/2023,Sales Invoice,JL.2023.22132,"",-1.0,2.0,UNIT,8509509.50951,4504504.504505,17019019.01902
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,15/08/2023,Sales Invoice,JL.2023.22908,"",-1.0,1.0,UNIT,8509509.50951,3603603.603604,8509509.50951
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,20/08/2023,Sales Invoice,JL.2023.23525,"",-1.0,0.0,UNIT,8509509.50951,4504504.504505,0.0
"",* ACER 5 A514 I7-1255U 8GB 512GB SSD WIN11,30/06/2023,Saldo Awal,"","","",0.0,UNIT,10639639.63964,10639639.63964,0.0
"",* ACER 5 A514-54 Ci5-1135G7 8GB 512GB SSD VGA IRIS XE,30/06/2023,Saldo Awal,"","","",0.0,UNIT,8752252.252252,9009009.009009,0.0
"",* ACER 5 A514-54G-78MW Ci7-1165G7 8GB 512GB SSD VGA,30/06/2023,Saldo Awal,"","","",0.0,UNIT,11248863.636364,13319886.363636,0.0
"",* ACER 5 SLIM A514 -54 CI3-1115G4 4GB 512GB SSD W11,30/06/2023,Saldo Awal,"","","",0.0,UNIT,5591591.591592,4954954.954955,0.0
"","* ACER 5 SLIM A514 54  I3-1115G4 4GB 256 SSD 14""",30/06/2023,Saldo Awal,"","","",0.0,UNIT,5315315.315315,5405405.405405,0.0
"",* ACER 5 SPIN 14 A5SP14 - 51MTN Ci7 1355U 16GB 512GB SSD INTEL IRIS XE WIN 11,30/06/2023,Saldo Awal,"","","",0.0,UNIT,12103603.603604,12103603.603604,0.0
"",* ACER 5 SPIN 14 A5SP14 - 51MTN Ci7 1355U 16GB 512GB SSD INTEL IRIS XE WIN 11,31/10/2023,Purchase Invoice,JL.2310.10397,"",1.0,1.0,UNIT,12045045.045045,12045045.045045,12045045.045045
"",* ACER 5 SPIN 14 A5SP14 - 51MTN Ci7 1355U 16GB 512GB SSD INTEL IRIS XE WIN 11,02/11/2023,Sales Invoice,JL.2023.32176,"",-1.0,0.0,UNIT,12045045.045045,1801801.801802,0.0
"",* ACER A314 32 CEL N4100 4GB 1TB (BLACK),30/06/2023,Saldo Awal,"","","",0.0,UNIT,3800000.0,4090000.0,0.0
"",* ACER A314 32 CEL N4120 4GB 1TB (BLUE),30/06/2023,Saldo Awal,"","","",0.0,UNIT,3875000.0,4000000.0,0.0
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,07/08/2023,Purchase Invoice,JL.2308.01494,"",20.0,20.0,UNIT,4342342.342342,4342342.342342,86846846.84684001
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,11/08/2023,Purchase Invoice,ACJ01/01/FP/2308/AA00022,"",4.0,24.0,UNIT,4346846.846847,4369369.369369,104324324.32432799
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,25/08/2023,Purchase Invoice,ACJ01/01FP/2308/BE00003,"",1.0,25.0,UNIT,4349549.54955,4414414.414414,108738738.73875
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,04/09/2023,Purchase Invoice,JL.2308.09537,"",15.0,40.0,UNIT,4346846.846847,4342342.342342,173873873.87387997
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,10/10/2023,Sales Invoice,JL.2023.29565,TOKO LADANG ,-1.0,39.0,UNIT,4346846.846847,4639639.63964,169527027.02703297
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,24/10/2023,Purchase Invoice,ACJ01/01/FP/2310/BD00037,"",25.0,64.0,UNIT,4399634.009009,4481981.981982,281576576.576576
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,18/11/2023,Sales Invoice,JL.2023.33855,"",-1.0,63.0,UNIT,4399634.009009,4054054.054054,277176942.567567
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,19/11/2023,Sales Invoice,JL.2023.33876,"",-1.0,62.0,UNIT,4399634.009009,4324324.324324,272777308.558558
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,19/11/2023,Sales Invoice,JL.2023.33878,"",-1.0,61.0,UNIT,4399634.009009,4324324.324324,268377674.54954898
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,20/11/2023,Sales Invoice,JL.2023.33971,"",-1.0,60.0,UNIT,4399634.009009,4279279.279279,263978040.54053998
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,20/11/2023,Sales Invoice,JL.2023.33979,"",-1.0,59.0,UNIT,4399634.009009,4279279.279279,259578406.531531
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,20/11/2023,Sales Invoice,JL.2023.34001,"",-1.0,58.0,UNIT,4399634.009009,4279279.279279,255178772.522522
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,20/11/2023,Sales Invoice,JL.2023.34008,"",-1.0,57.0,UNIT,4399634.009009,4279279.279279,250779138.513513
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,20/11/2023,Purchase Invoice,JL.2311.06505,BAYAR ,25.0,82.0,UNIT,4383540.362008,4346846.846847,359450309.68465596
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,21/11/2023,Sales Invoice,JL.2023.34145,"",-1.0,81.0,UNIT,4383540.362008,4279279.279279,355066769.322648
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,21/11/2023,Sales Invoice,JL.2023.34156,"UM 28.511.346 - 16.050.000 = 12.461.346 BUAT KAK DEDY, YANG LAIN UDAH CLEAR",-3.0,78.0,UNIT,4383540.362008,4324324.324324,341916148.236624
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,21/11/2023,Sales Invoice,JL.2023.34161,"",-1.0,77.0,UNIT,4383540.362008,4594594.594595,337532607.87461597
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,22/11/2023,Sales Invoice,JL.2023.34256,"",-1.0,76.0,UNIT,4383540.362008,4324324.324324,333149067.512608
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,30/11/2023,Sales Invoice,JL.2023.35062,"",-1.0,75.0,UNIT,4383540.362008,4369369.369369,328765527.15059996
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,30/11/2023,Sales Invoice,JL.2023.35091,"",-1.0,74.0,UNIT,4383540.362008,4369369.369369,324381986.788592
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,30/11/2023,Sales Invoice,JL.2023.35105,"",-1.0,73.0,UNIT,4383540.362008,4369369.369369,319998446.426584
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,01/12/2023,Sales Invoice,JL.2023.35224,"",-3.0,70.0,UNIT,4383540.362008,4594594.594595,306847825.34055996
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,02/12/2023,Sales Invoice,JL.2023.35300,"",-1.0,69.0,UNIT,4383540.362008,4684684.684685,302464284.978552
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,02/12/2023,Sales Invoice,JL.2023.35333,"",-1.0,68.0,UNIT,4383540.362008,4369369.369369,298080744.616544
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,03/12/2023,Sales Invoice,JL.2023.34975,"",-1.0,67.0,UNIT,4383540.362008,4594594.594595,293697204.254536
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,04/12/2023,Sales Invoice,JL.2023.35530,"",-1.0,66.0,UNIT,4383540.362008,4684684.684685,289313663.892528
