Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit,Harga Rata-Rata,Harga Beli/Jual,Nilai
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/05/2022,Sales Invoice,TN.2022.1337,ANUGRAH,-1.0,26.0,UNIT,4373526.262492,4504504.504505,113711682.824792
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/05/2022,Sales Invoice,TN.2022.1338,"",-1.0,25.0,UNIT,4373526.262492,4639639.63964,109338156.5623
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/05/2022,Sales Invoice,TN.2022.1339,"",-2.0,23.0,UNIT,4373526.262492,4504504.504505,100591104.03731601
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/05/2022,Sales Invoice,TN.2022.1340,"",-1.0,22.0,UNIT,4373526.262492,4639639.63964,96217577.77482401
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/05/2022,Sales Invoice,TN.2022.1342,"",-1.0,21.0,UNIT,4373526.262492,4639639.63964,91844051.512332
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/05/2022,Sales Invoice,TN.2022.1344,"",-1.0,20.0,UNIT,4373526.262492,4639639.63964,87470525.24984
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/05/2022,Sales Invoice,TN.2022.1345,ANUGRAH DOMPU,-1.0,19.0,UNIT,4373526.262492,4504504.504505,83096998.987348
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/05/2022,Sales Invoice,TN.2022.1346,"",-1.0,18.0,UNIT,4373526.262492,4639639.63964,78723472.724856
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/05/2022,Sales Invoice,TN.2022.1347,"",-1.0,17.0,UNIT,4373526.262492,4639639.63964,74349946.462364
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/05/2022,Sales Invoice,TN.2022.1348,"",-1.0,16.0,UNIT,4373526.262492,4639639.63964,69976420.199872
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/05/2022,Sales Invoice,TN.2022.1350,"",-1.0,15.0,UNIT,4373526.262492,4639639.63964,65602893.93738
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/05/2022,Sales Invoice,TN.2022.1352,"",-1.0,14.0,UNIT,4373526.262492,4639639.63964,61229367.674888
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/05/2022,Sales Invoice,TN.2022.1353,"",-1.0,13.0,UNIT,4373526.262492,4639639.63964,56855841.412396
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,09/05/2022,Sales Invoice,TN.2022.1355,"DIDI REO
",-2.0,11.0,UNIT,4373526.262492,4594594.594595,48108788.887412004
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,09/05/2022,Sales Invoice,TN.2022.1356,"",-1.0,10.0,UNIT,4373526.262492,4594594.594595,43735262.62492
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,09/05/2022,Purchase Invoice,ACJ01/01/FP/2205/XI00025,"",12.0,22.0,UNIT,4356516.851501,4342342.342342,95843370.733022
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,10/05/2022,Purchase Invoice,JL.2205.02173,"",5.0,27.0,UNIT,4363067.784907,4391891.891892,117802830.192489
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,10/05/2022,Sales Invoice,TN.2022.1365,"",-1.0,26.0,UNIT,4363067.784907,4594594.594595,113439762.407582
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/05/2022,Sales Invoice,TN.2022.1369,"",-1.0,25.0,UNIT,4363067.784907,4594594.594595,109076694.622675
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/05/2022,Sales Invoice,TN.2022.1370,"",-1.0,24.0,UNIT,4363067.784907,4594594.594595,104713626.837768
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/05/2022,Sales Invoice,TN.2022.1374,"",-1.0,23.0,UNIT,4363067.784907,4639639.63964,100350559.052861
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,12/05/2022,Sales Invoice,TN.2022.1389,"",-1.0,22.0,UNIT,4363067.784907,4504504.504505,95987491.267954
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,12/05/2022,Sales Invoice,TN.2022.1390,"",-1.0,21.0,UNIT,4363067.784907,4504504.504505,91624423.48304701
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,12/05/2022,Sales Invoice,TN.2022.1395,"",-1.0,20.0,UNIT,4363067.784907,4594594.594595,87261355.69814
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/05/2022,Sales Invoice,TN.2022.1439,"",-1.0,19.0,UNIT,4363067.784907,4504504.504505,82898287.913233
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,22/05/2022,Sales Invoice,TN.2022.1449,"",-1.0,18.0,UNIT,4363067.784907,4504504.504505,78535220.128326
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,22/05/2022,Sales Invoice,TN.2022.1457,"",-1.0,17.0,UNIT,4363067.784907,4504504.504505,74172152.343419
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,24/05/2022,Sales Invoice,TN.2022.1467,"",-1.0,16.0,UNIT,4363067.784907,4504504.504505,69809084.558512
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,24/05/2022,Sales Invoice,TN.2022.1475,IBAN,-3.0,13.0,UNIT,4363067.784907,4486486.486486,56719881.203791
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,25/05/2022,Purchase Invoice,JL.2205.06952,"",7.0,20.0,UNIT,4321129.195325,4243243.243243,86422583.90650001
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,26/05/2022,Sales Invoice,TN.2022.1487,"",-1.0,19.0,UNIT,4321129.195325,4504504.504505,82101454.71117501
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,26/05/2022,Sales Invoice,TN.2022.1488,"",-1.0,18.0,UNIT,4321129.195325,4594594.594595,77780325.51585001
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,27/05/2022,Purchase Invoice,JL.2205.07471,"",5.0,23.0,UNIT,4304197.466612,4243243.243243,98996541.732076
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,27/05/2022,Sales Invoice,TN.2022.1491,IBAN,-2.0,21.0,UNIT,4304197.466612,4486486.486486,90388146.798852
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,28/05/2022,Purchase Invoice,JL.2205.07840,"",5.0,26.0,UNIT,4292475.50058,4243243.243243,111604363.01507999
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,28/05/2022,Sales Invoice,TN.2022.1503,"",-1.0,25.0,UNIT,4292475.50058,4504504.504505,107311887.51449999
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,29/05/2022,Sales Invoice,TN.2022.1505,"",-1.0,24.0,UNIT,4292475.50058,4459459.459459,103019412.01392
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,29/05/2022,Sales Invoice,TN.2022.1507,"",-1.0,23.0,UNIT,4292475.50058,4504504.504505,98726936.51334
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,30/05/2022,Sales Invoice,TN.2022.1509,"",-1.0,22.0,UNIT,4292475.50058,4504504.504505,94434461.01276
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/06/2022,Sales Invoice,TN.2022.1517,"",-1.0,21.0,UNIT,4292475.50058,4481981.981982,90141985.51218
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/06/2022,Sales Invoice,TN.2022.1520,"",-1.0,20.0,UNIT,4292475.50058,4481981.981982,85849510.01159999
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,03/06/2022,Sales Invoice,TN.2022.1529,"",-1.0,19.0,UNIT,4292475.50058,4504504.504505,81557034.51101999
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,04/06/2022,Sales Invoice,TN.2022.1537,"",-1.0,18.0,UNIT,4292475.50058,4481981.981982,77264559.01043999
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/06/2022,Sales Invoice,TN.2022.1543,"",-2.0,16.0,UNIT,4292475.50058,4459459.459459,68679608.00928
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/06/2022,Sales Invoice,TN.2022.1549,"",-1.0,15.0,UNIT,4292475.50058,4481981.981982,64387132.5087
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/06/2022,Sales Invoice,TN.2022.1552,"",-1.0,14.0,UNIT,4292475.50058,4481981.981982,60094657.00812
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/06/2022,Sales Invoice,TN.2022.1554,"",-1.0,13.0,UNIT,4292475.50058,4504504.504505,55802181.507539995
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/06/2022,Sales Invoice,TN.2022.1565,"",-1.0,12.0,UNIT,4292475.50058,4504504.504505,51509706.00696
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/06/2022,Sales Invoice,TN.2022.1571,"",-1.0,11.0,UNIT,4292475.50058,4414414.414414,47217230.50638
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,10/06/2022,Sales Invoice,TN.2022.1582,"",-1.0,10.0,UNIT,4292475.50058,4369369.369369,42924755.005799994
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,10/06/2022,Purchase Invoice,ACJ01/01/FP/2206/XG00021,"",5.0,15.0,UNIT,4240028.712098,4135135.135135,63600430.68146999
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,10/06/2022,Sales Invoice,TN.2022.1583,LAPTOP GANTI IBU SRI,-1.0,14.0,UNIT,4240028.712098,4594594.594595,59360401.969372
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,10/06/2022,Sales Invoice,TN.2022.1587,"",-1.0,13.0,UNIT,4240028.712098,4481981.981982,55120373.257273994
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/06/2022,Sales Invoice,TN.2022.1592,"",-1.0,12.0,UNIT,4240028.712098,4504504.504505,50880344.545176
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,12/06/2022,Sales Invoice,TN.2022.1603,"",-1.0,11.0,UNIT,4240028.712098,4459459.459459,46640315.833078
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,13/06/2022,Sales Invoice,TN.2022.1607,"",-2.0,9.0,UNIT,4240028.712098,4414414.414414,38160258.408882
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/06/2022,Sales Invoice,TN.2022.1616,ABA HARAPAN BARU,-1.0,8.0,UNIT,4240028.712098,4414414.414414,33920229.696784
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/06/2022,Purchase Invoice,JL.2206.03260,"",10.0,18.0,UNIT,4241814.562734,4243243.243243,76352662.129212
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/06/2022,Sales Invoice,TN.2022.1622,"",-1.0,17.0,UNIT,4241814.562734,4414414.414414,72110847.56647801
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,15/06/2022,Sales Invoice,TN.2022.1628,"",-1.0,16.0,UNIT,4241814.562734,4504504.504505,67869033.003744
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,16/06/2022,Sales Invoice,TN.2022.1636,"",-1.0,15.0,UNIT,4241814.562734,4459459.459459,63627218.441010006
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,16/06/2022,Sales Invoice,TN.2022.1637,"",-1.0,14.0,UNIT,4241814.562734,4459459.459459,59385403.878276005
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,16/06/2022,Sales Invoice,TN.2022.1644,IBAN,-1.0,13.0,UNIT,4241814.562734,4387387.387387,55143589.315542005
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,17/06/2022,Sales Invoice,TN.2022.1654,"",-1.0,12.0,UNIT,4241814.562734,4414414.414414,50901774.752808005
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,19/06/2022,Sales Invoice,TN.2022.1659,"",-1.0,11.0,UNIT,4241814.562734,4459459.459459,46659960.190074004
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,19/06/2022,Sales Invoice,TN.2022.1660,"",-1.0,10.0,UNIT,4241814.562734,4459459.459459,42418145.627340004
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/06/2022,Sales Invoice,TN.2022.1664,"",-1.0,9.0,UNIT,4241814.562734,4459459.459459,38176331.064606
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/06/2022,Sales Invoice,TN.2022.1665,IBAN ,-1.0,8.0,UNIT,4241814.562734,4387387.387387,33934516.501872
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/06/2022,Sales Invoice,TN.2022.1668,"",-1.0,7.0,UNIT,4241814.562734,4369369.369369,29692701.939138003
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/06/2022,Purchase Invoice,JL.2206.04847,"",5.0,12.0,UNIT,4242409.846279,4243243.243243,50908918.155348
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/06/2022,Sales Invoice,TN.2022.1674,"",-1.0,11.0,UNIT,4242409.846279,4369369.369369,46666508.309069
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/06/2022,Sales Invoice,TN.2022.1675,"",-1.0,10.0,UNIT,4242409.846279,4369369.369369,42424098.46279
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/06/2022,Purchase Invoice,JL.2206.05100,"",5.0,15.0,UNIT,4242687.645267,4243243.243243,63640314.679005004
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/06/2022,Sales Invoice,TN.2022.1679,"",-1.0,14.0,UNIT,4242687.645267,5225225.225225,59397627.033738
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,21/06/2022,Sales Invoice,TN.2022.1688,"",-1.0,13.0,UNIT,4242687.645267,4324324.324324,55154939.38847101
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,21/06/2022,Sales Invoice,TN.2022.1689,"",-1.0,12.0,UNIT,4242687.645267,4459459.459459,50912251.743204005
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,21/06/2022,Purchase Invoice,JL.2206.05241,"",5.0,17.0,UNIT,4242851.056436,4243243.243243,72128467.95941201
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,22/06/2022,Sales Invoice,TN.2022.1698,KO AGUS,-1.0,16.0,UNIT,4242851.056436,4369369.369369,67885616.902976
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,22/06/2022,Sales Invoice,TN.2022.1700,"",-1.0,15.0,UNIT,4242851.056436,4459459.459459,63642765.846540004
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,23/06/2022,Sales Invoice,TN.2022.1708,"",-1.0,14.0,UNIT,4242851.056436,4459459.459459,59399914.790104
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,24/06/2022,Sales Invoice,TN.2022.1714,"",-1.0,13.0,UNIT,4242851.056436,4459459.459459,55157063.73366801
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,25/06/2022,Sales Invoice,TN.2022.1719,"",-1.0,12.0,UNIT,4242851.056436,4459459.459459,50914212.677232005
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,25/06/2022,Sales Invoice,TN.2022.1721,"",-1.0,11.0,UNIT,4242851.056436,4459459.459459,46671361.620796
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,26/06/2022,Sales Invoice,TN.2022.1723,"",-1.0,10.0,UNIT,4242851.056436,4459459.459459,42428510.56436001
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,27/06/2022,Sales Invoice,TN.2022.1727,"",-1.0,9.0,UNIT,4242851.056436,4387387.387387,38185659.507924005
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,27/06/2022,Sales Invoice,TN.2022.1728,"",-1.0,8.0,UNIT,4242851.056436,4369369.369369,33942808.451488
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,27/06/2022,Purchase Invoice,JL.2206.07485,"",6.0,14.0,UNIT,4243019.136496,4243243.243243,59402267.910944
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,29/06/2022,Sales Invoice,TN.2022.1749,"",-1.0,13.0,UNIT,4243019.136496,4459459.459459,55159248.774448
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,29/06/2022,Sales Invoice,TN.2022.1755,"",-1.0,12.0,UNIT,4243019.136496,4459459.459459,50916229.637952
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,29/06/2022,Sales Invoice,TN.2022.1756,"",-1.0,11.0,UNIT,4243019.136496,4459459.459459,46673210.501456
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,30/06/2022,Sales Invoice,TN.2022.1761,"",-1.0,10.0,UNIT,4243019.136496,4369369.369369,42430191.36496
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/07/2022,Sales Invoice,TN.2022.1768,"",-1.0,9.0,UNIT,4243019.136496,4459459.459459,38187172.228464
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/07/2022,Sales Invoice,TN.2022.1776,"",-1.0,8.0,UNIT,4243019.136496,4459459.459459,33944153.091968
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,02/07/2022,Sales Invoice,TN.2022.1785,"",-1.0,7.0,UNIT,4243019.136496,4369369.369369,29701133.955472
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,02/07/2022,Purchase Invoice,JL.2207.00510,"",6.0,13.0,UNIT,4247280.574537,4252252.252252,55214647.468981
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,03/07/2022,Sales Invoice,TN.2022.1799,"",-1.0,12.0,UNIT,4247280.574537,4369369.369369,50967366.894443996
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,04/07/2022,Purchase Invoice,JL.2207.01275,"",3.0,15.0,UNIT,4248274.91008,4252252.252252,63724123.6512
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,04/07/2022,Sales Invoice,TN.2022.1811,"",-1.0,14.0,UNIT,4248274.91008,4369369.369369,59475848.741119996
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/07/2022,Sales Invoice,TN.2022.1818,"",-1.0,13.0,UNIT,4248274.91008,4369369.369369,55227573.831039995
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/07/2022,Sales Invoice,TN.2022.1819,"",-1.0,12.0,UNIT,4248274.91008,4369369.369369,50979298.920959994
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/07/2022,Sales Invoice,TN.2022.1822,ANUGRAH DOMPU,-1.0,11.0,UNIT,4248274.91008,4387387.387387,46731024.01088
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/07/2022,Sales Invoice,TN.2022.1824,IBAN,-1.0,10.0,UNIT,4248274.91008,4387387.387387,42482749.1008
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/07/2022,Purchase Invoice,JL.2207.02075,"",3.0,13.0,UNIT,4249192.758274,4252252.252252,55239505.857562006
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/07/2022,Sales Invoice,TN.2022.1828,"",-1.0,12.0,UNIT,4249192.758274,4369369.369369,50990313.099288
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/07/2022,Sales Invoice,TN.2022.1832,"",-1.0,11.0,UNIT,4249192.758274,4369369.369369,46741120.341014
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/07/2022,Sales Invoice,TN.2022.1836,"",-1.0,10.0,UNIT,4249192.758274,4369369.369369,42491927.58274
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/07/2022,Sales Invoice,TN.2022.1838,"",-1.0,9.0,UNIT,4249192.758274,4369369.369369,38242734.824466005
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/07/2022,Purchase Invoice,JL.2207.02854,"",3.0,12.0,UNIT,4249957.631769,4252252.252252,50999491.581227995
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/07/2022,Sales Invoice,TN.2022.1843,"",-1.0,11.0,UNIT,4249957.631769,4351351.351351,46749533.949458994
